price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,has_climatisation,has_parabole_tv,has_pool,has_handicapped_access,has_parking,has_garage,has_garden,has_fireplace,has_interphone,has_terrace,has_electric_heating,has_elevator,has_alarm_system,has_internet_access,has_sea_view,has_furnished,has_central_heating,has_kitchen_equipped,is_house,has_many_bedrooms,many_bathrooms,many_total_rooms,area_ratio,neighborhood_encoded,city_encoded,amenity_count,top_amenities_score
310000.0,Maison,5,2,9.0,300.0,480.0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.625,336573.8080230068,316528.30231029313,4,1
680000.0,Maison,7,3,8.0,360.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,2.0,284254.9514270258,427863.83694779116,0,0
280000.0,Maison,3,2,3.0,100.0,190.0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1.0,0,0,0,0.5263157894736842,435707.9419562312,363369.6864175023,8,1
950000.0,Maison,4,2,5.0,250.0,510.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0,0,0,0,0.49019607843137253,435707.9419562312,363369.6864175023,16,2
175000.0,Maison,4,2,6.0,180.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.8,344531.68254439114,363369.6864175023,0,0
530000.0,Maison,10,4,10.0,298.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1.7529411764705882,284254.9514270258,427863.83694779116,0,0
950000.0,Maison,6,3,6.0,460.0,457.0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1.0,0,0,0,1.0065645514223194,609676.6497134108,421223.1284046693,9,1
340000.0,Maison,3,2,4.0,150.0,275.0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1.0,0,0,0,0.5454545454545454,225556.31047073213,458256.9600923483,14,2
350000.0,Maison,5,2,7.0,630.0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,3.442622950819672,456802.1933841604,458256.9600923483,0,0
360000.0,Maison,3,1,2.0,99.0,135.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.7333333333333333,336785.25724770955,337796.95220125787,2,0
120000.0,Maison,3,3,9.0,150.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.5789473684210527,407668.3738021044,458256.9600923483,0,0
1300000.0,Maison,8,5,10.0,600.0,2500.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1.0,0,0,0,0.24,409776.27330209885,591042.987948757,14,2
190000.0,Maison,2,1,5.0,110.0,240.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.4583333333333333,354875.2032584975,427863.83694779116,2,1
880000.0,Maison,5,3,5.0,650.0,350.0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1.0,0,0,0,1.8571428571428572,383538.6938933855,363369.6864175023,8,2
229500.0,Maison,2,1,2.0,90.0,180.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1.0,0,0,0,0.5,239701.1952191235,458256.9600923483,8,2
390000.0,Maison,9,3,9.0,360.0,143.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,2.5174825174825175,379171.0751642021,427863.83694779116,3,0
140000.0,Maison,4,2,8.0,120.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7058823529411765,382062.22996678774,350046.16637563595,0,0
475000.0,Maison,7,2,10.0,400.0,1000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.4,334337.55509145366,427863.83694779116,2,1
450000.0,Maison,3,3,4.0,800.0,800.0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1.0,0,0,0,1.0,252617.03886622717,316528.30231029313,7,1
1250000.0,Maison,4,2,9.0,250.0,965.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1.0,0,0,0,0.25906735751295334,371304.350658398,427863.83694779116,8,1
210000.0,Maison,2,1,3.0,60.0,81.81818181818181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,457346.1600241547,421223.1284046693,1,0
330000.0,Maison,3,2,7.0,200.0,252.0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1.0,0,0,0,0.7936507936507936,285198.43551554164,363369.6864175023,9,1
540000.0,Maison,3,1,3.0,170.0,225.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7555555555555555,609676.6497134108,421223.1284046693,3,1
650000.0,Maison,7,3,10.0,300.0,755.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.3973509933774834,371304.350658398,427863.83694779116,5,1
720000.0,Maison,5,3,7.0,352.7333333333333,481.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1.0,0,0,0,0.7333333333333333,373092.21689176577,321636.4457192438,7,1
580000.0,Maison,3,2,4.0,170.0,392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.4336734693877551,298723.7381799507,337796.95220125787,0,0
1200000.0,Maison,6,4,8.0,420.0,572.7272727272726,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1.0,0,0,0,0.7333333333333335,424414.6453058023,427863.83694779116,13,2
330000.0,Maison,3,1,1.0,220.0,300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,505607.02213279676,458256.9600923483,1,0
250000.0,Maison,4,2,8.0,210.0,286.3636363636363,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.7333333333333335,294472.52641848306,421223.1284046693,6,0
260000.0,Maison,4,2,6.0,160.0,300.0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0.5333333333333333,225556.31047073213,458256.9600923483,10,1
940000.0,Maison,4,2,5.0,345.0,249.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.3855421686746987,451182.0584131665,363369.6864175023,3,0
135000.0,Maison,3,1,3.0,120.0,150.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1.0,0,0,0,0.8,225556.31047073213,458256.9600923483,7,1
300000.0,Maison,6,1,6.0,126.86666666666666,173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,294472.52641848306,421223.1284046693,0,0
290000.0,Maison,3,1,3.0,305.79999999999995,417.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333332,362873.3479199752,321636.4457192438,1,1
300000.0,Maison,4,1,4.0,104.13333333333333,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,337769.23879793036,421223.1284046693,0,0
350000.0,Maison,1,1,2.0,48.0,65.45454545454545,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.7333333333333334,456802.1933841604,458256.9600923483,3,0
890000.0,Maison,4,2,5.0,290.0,340.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.8529411764705882,456802.1933841604,458256.9600923483,5,2
400000.0,Maison,3,2,5.0,150.0,1126.0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1.0,0,0,0,0.13321492007104796,225556.31047073213,458256.9600923483,9,1
200000.0,Maison,6,2,6.0,200.0,100.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,0,2.0,225556.31047073213,458256.9600923483,4,0
280000.0,Maison,3,1,3.0,120.0,240.0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1.0,0,0,0,0.5,225556.31047073213,458256.9600923483,10,1
1119510.0,Maison,5,2,10.0,513.0,699.5454545454545,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1.0,0,0,0,0.7333333333333334,395244.33355290495,392364.62917641015,10,1
420000.0,Maison,4,2,6.0,150.0,200.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0.75,379171.0751642021,427863.83694779116,5,0
780000.0,Maison,4,4,6.0,229.0,250.0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1.0,0,0,0,0.916,505607.02213279676,458256.9600923483,11,2
515000.0,Maison,7,3,8.0,300.0,500.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.6,373092.21689176577,321636.4457192438,7,1
870000.0,Maison,5,3,10.0,340.0,174.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1.9540229885057472,505607.02213279676,458256.9600923483,7,2
850000.0,Maison,10,6,10.0,203.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0.725,609676.6497134108,421223.1284046693,0,0
790000.0,Maison,3,2,7.0,709.1333333333333,967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,369705.23749562266,363369.6864175023,0,0
380000.0,Maison,3,1,6.0,120.0,190.0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1.0,0,0,0,0.631578947368421,325426.08369746216,337796.95220125787,8,1
1200000.0,Maison,4,2,8.0,220.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0.7333333333333333,302228.1562310006,307718.75013972755,1,0
580000.0,Maison,3,1,6.0,175.0,238.63636363636363,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,302228.1562310006,307718.75013972755,3,0
365000.0,Maison,3,1,3.0,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1.0,302228.1562310006,307718.75013972755,1,0
1200000.0,Maison,4,2,8.0,500.0,681.8181818181818,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,0,0.7333333333333334,302228.1562310006,307718.75013972755,4,1
900000.0,Maison,3,3,5.0,874.0,2424.0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1.0,0,0,0,0.36056105610561057,505607.02213279676,458256.9600923483,12,3
150000.0,Maison,2,1,4.0,120.0,270.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.4444444444444444,347023.68932150723,304742.1239780085,4,1
950000.0,Maison,3,2,5.0,506.0,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,435707.9419562312,363369.6864175023,0,0
1560000.0,Maison,8,4,10.0,520.0,486.0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1.0,0,0,0,1.0699588477366255,383538.6938933855,363369.6864175023,13,1
500000.0,Maison,4,2,5.0,320.0,200.0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1.6,383538.6938933855,363369.6864175023,6,1
190000.0,Maison,2,1,3.0,90.0,180.0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1.0,0,0,0,0.5,239701.1952191235,458256.9600923483,14,3
570000.0,Maison,4,3,5.0,200.0,300.0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1.0,0,0,0,0.6666666666666666,609676.6497134108,421223.1284046693,7,0
380000.0,Maison,2,2,2.0,200.0,300.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1.0,0,0,0,0.6666666666666666,239701.1952191235,458256.9600923483,11,1
455000.0,Maison,4,2,4.0,200.0,300.0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1.0,0,0,0,0.6666666666666666,435707.9419562312,363369.6864175023,12,2
125000.0,Maison,2,1,3.0,90.0,125.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.72,374295.57343378186,343962.42958593956,1,0
455000.0,Maison,5,1,8.0,300.0,409.09090909090907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,344531.68254439114,363369.6864175023,0,0
400000.0,Maison,4,2,6.0,300.0,409.09090909090907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,344531.68254439114,363369.6864175023,0,0
1650000.0,Maison,3,4,4.0,310.0,400.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.775,479613.30097085395,427863.83694779116,7,2
395000.0,Maison,3,3,5.0,171.0,115.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1.4869565217391305,379171.0751642021,427863.83694779116,5,1
750000.0,Maison,6,2,8.0,380.0,518.1818181818181,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,411482.4449490839,421223.1284046693,5,1
190000.0,Maison,4,2,5.0,366.66666666666663,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,702600.6298076923,458256.9600923483,0,0
850000.0,Maison,4,2,6.0,557.3333333333333,760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,505607.02213279676,458256.9600923483,0,0
1200000.0,Maison,3,3,8.0,310.0,422.7272727272727,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.7333333333333334,609676.6497134108,421223.1284046693,7,2
490000.0,Maison,4,2,8.0,300.0,409.09090909090907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,383538.6938933855,363369.6864175023,0,0
1700000.0,Maison,3,3,8.0,310.0,422.7272727272727,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.7333333333333334,609676.6497134108,421223.1284046693,7,2
1200000.0,Maison,6,5,10.0,364.0,496.3636363636363,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.7333333333333334,609676.6497134108,421223.1284046693,6,2
120000.0,Maison,4,1,4.0,135.0,184.09090909090907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,274075.5996788861,337796.95220125787,0,0
1476780.0,Maison,10,3,10.0,2018.0,944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,2.13771186440678,395244.33355290495,392364.62917641015,0,0
175000.0,Maison,3,3,4.0,120.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,3.0,479613.30097085395,427863.83694779116,0,0
950000.0,Maison,3,2,5.0,230.0,280.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.8214285714285714,456802.1933841604,458256.9600923483,7,2
375000.0,Maison,2,1,2.0,110.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.3142857142857143,464882.59153838304,458256.9600923483,0,0
1700000.0,Maison,7,6,6.0,586.6666666666666,800.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,1,0,0.7333333333333333,369705.23749562266,363369.6864175023,8,2
1200000.0,Maison,2,3,3.0,220.0,290.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.7586206896551724,620085.5010333015,421223.1284046693,5,1
1300000.0,Maison,3,2,7.0,280.0,381.8181818181818,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,609676.6497134108,421223.1284046693,2,1
210000.0,Maison,2,1,3.0,64.0,267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.2397003745318352,505607.02213279676,458256.9600923483,0,0
250000.0,Maison,2,2,3.0,106.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,456802.1933841604,458256.9600923483,0,0
665000.0,Maison,3,2,4.0,225.0,335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.6716417910447762,505607.02213279676,458256.9600923483,0,0
750000.0,Maison,4,3,5.0,310.0,284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.091549295774648,505607.02213279676,458256.9600923483,0,0
600000.0,Maison,6,3,8.0,350.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7,442012.100655866,458256.9600923483,0,0
850000.0,Maison,3,2,4.0,233.0,500.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0.466,505607.02213279676,458256.9600923483,4,2
830000.0,Maison,4,3,5.0,250.0,460.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.5434782608695652,505607.02213279676,458256.9600923483,6,2
800000.0,Maison,3,3,4.0,190.0,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.753968253968254,609676.6497134108,421223.1284046693,0,0
1150000.0,Maison,7,4,8.0,450.0,500.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1.0,0,0,0,0.9,562398.5204350646,458256.9600923483,7,2
1400000.0,Maison,3,2,4.0,290.0,395.45454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,609676.6497134108,421223.1284046693,0,0
255000.0,Maison,6,2,10.0,109.99999999999999,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,479613.30097085395,427863.83694779116,0,0
1180000.0,Maison,1,3,2.0,168.0,229.09090909090907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,609676.6497134108,421223.1284046693,0,0
850000.0,Maison,3,3,4.0,190.0,253.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.7509881422924901,609676.6497134108,421223.1284046693,5,1
260000.0,Maison,4,2,4.0,190.0,140.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1.0,0,0,0,1.3571428571428572,435707.9419562312,363369.6864175023,5,1
330000.0,Maison,3,2,3.0,115.0,202.0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1.0,0,0,0,0.5693069306930693,294472.52641848306,421223.1284046693,9,1
1500000.0,Maison,8,5,10.0,325.59999999999997,444.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1.0,0,0,0,0.7333333333333333,457346.1600241547,421223.1284046693,12,2
850000.0,Maison,9,3,10.0,516.0,398.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,1.2964824120603016,435707.9419562312,363369.6864175023,5,1
360000.0,Maison,3,2,8.0,150.0,357.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,0,0.42016806722689076,359234.21340431634,337796.95220125787,5,1
570000.0,Maison,3,3,3.0,180.0,245.45454545454544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,427731.91261546616,427863.83694779116,1,1
450000.0,Maison,4,2,5.0,250.0,320.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.78125,354875.2032584975,427863.83694779116,1,0
430000.0,Maison,5,2,7.0,220.0,220.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1.0,365510.6149348546,427863.83694779116,6,0
850000.0,Maison,6,2,8.0,170.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.6071428571428571,336785.25724770955,337796.95220125787,0,0
285000.0,Maison,3,1,6.0,125.0,170.45454545454544,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.7333333333333334,333530.9611181017,363369.6864175023,4,0
545000.0,Maison,3,1,4.0,100.0,395.0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1.0,0,0,0,0.25316455696202533,435707.9419562312,363369.6864175023,7,1
135000.0,Maison,3,1,1.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1.0,225556.31047073213,458256.9600923483,1,0
850000.0,Maison,4,2,5.0,350.0,750.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.0,0,0,0,0.4666666666666667,456802.1933841604,458256.9600923483,8,2
440000.0,Maison,2,1,3.0,200.0,150.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.3333333333333333,457346.1600241547,421223.1284046693,2,1
1180000.0,Maison,6,4,8.0,556.0,361.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1.0,0,0,0,1.5401662049861495,526684.5350016414,427863.83694779116,8,1
450000.0,Maison,4,2,5.0,120.0,200.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.6,325426.08369746216,337796.95220125787,4,1
1250000.0,Maison,6,2,7.0,350.0,440.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7954545454545454,609676.6497134108,421223.1284046693,2,1
380000.0,Maison,3,2,4.0,160.0,150.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,0,1.0666666666666667,418131.93381928967,421223.1284046693,4,1
1150000.0,Maison,5,2,6.0,300.0,500.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.0,0,0,0,0.6,456802.1933841604,458256.9600923483,8,2
950000.0,Maison,4,1,5.0,342.0,350.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.0,0,0,0,0.9771428571428571,456802.1933841604,458256.9600923483,8,2
220000.0,Maison,3,1,4.0,130.0,150.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.0,0,0,0,0.8666666666666667,456802.1933841604,458256.9600923483,7,1
401800.0,Maison,3,1,4.0,164.0,223.63636363636363,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1.0,0,0,0,0.7333333333333334,456802.1933841604,458256.9600923483,7,2
660000.0,Maison,8,3,10.0,468.0,638.1818181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,435707.9419562312,363369.6864175023,0,0
520000.0,Maison,6,2,10.0,260.0,354.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,620085.5010333015,421223.1284046693,0,0
295000.0,Maison,4,2,3.0,150.0,150.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1.0,348244.4423895526,458256.9600923483,5,0
300000.0,Maison,4,2,8.0,160.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1.0,0,0,0,1.0666666666666667,456814.179489937,337796.95220125787,5,0
350000.0,Maison,3,1,4.0,116.0,280.0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1.0,0,0,0,0.4142857142857143,334337.55509145366,427863.83694779116,11,1
340000.0,Maison,3,1,3.0,130.0,224.0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1.0,0,0,0,0.5803571428571429,333530.9611181017,363369.6864175023,10,1
474000.0,Maison,1,1,2.0,96.0,130.9090909090909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0.7333333333333334,456802.1933841604,458256.9600923483,3,0
800000.0,Maison,4,2,5.0,280.0,300.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1.0,0,0,0,0.9333333333333333,456802.1933841604,458256.9600923483,7,2
550000.0,Maison,8,2,10.0,350.0,500.0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7,252617.03886622717,316528.30231029313,4,1
950000.0,Maison,5,2,6.0,320.0,500.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.0,0,0,0,0.64,456802.1933841604,458256.9600923483,8,2
900000.0,Maison,4,2,7.0,280.0,562.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.0,0,0,0,0.498220640569395,411837.484353785,337796.95220125787,8,1
545000.0,Maison,3,2,4.0,165.0,208.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0,0,0.7932692307692307,456802.1933841604,458256.9600923483,5,2
895000.0,Maison,3,2,4.0,280.0,347.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0,0,0.8069164265129684,456802.1933841604,458256.9600923483,5,2
510000.0,Maison,10,3,10.0,412.0,425.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0.9694117647058823,330605.84696419514,337796.95220125787,3,1
850000.0,Maison,6,3,7.0,380.0,450.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0.8444444444444444,456802.1933841604,458256.9600923483,6,2
1200000.0,Maison,4,2,6.0,360.0,1000.0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1.0,0,0,0,0.36,505607.02213279676,458256.9600923483,10,3
1400000.0,Maison,5,2,2.0,727.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,2.077142857142857,435707.9419562312,363369.6864175023,0,0
690000.0,Maison,5,2,6.0,255.0,335.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0.7611940298507462,456802.1933841604,458256.9600923483,5,1
546000.0,Maison,3,1,4.0,114.39999999999999,156.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0.7333333333333333,456802.1933841604,458256.9600923483,6,1
1100000.0,Maison,5,2,6.0,500.0,600.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0.8333333333333334,456802.1933841604,458256.9600923483,7,2
550000.0,Maison,3,1,5.0,170.0,234.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7264957264957265,341743.25221307675,421223.1284046693,2,0
